"year","month","day","team","opponent","location","teamscore","oppscore","canceled","postponed","OT","D1"
2021,11,24,"Abilene Christian","TBA","N",NA,NA,TRUE,FALSE,NA,1
2021,11,27,"Abilene Christian","McMurry","H",89,54,FALSE,FALSE,NA,1
2021,11,29,"Abilene Christian","Schreiner","H",88,47,FALSE,FALSE,NA,1
2021,12,1,"Abilene Christian","Dallas","H",NA,NA,FALSE,FALSE,NA,1
2021,12,4,"Abilene Christian","UIW","H",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"Abilene Christian","Drexel","H",NA,NA,FALSE,FALSE,NA,2
2021,12,15,"Abilene Christian","CSU Bakersfield","H",NA,NA,FALSE,FALSE,NA,2
2021,12,19,"Abilene Christian","Howard Payne","H",NA,NA,FALSE,FALSE,NA,1
2021,12,22,"Abilene Christian","Longwood","H",NA,NA,FALSE,FALSE,NA,2
2021,12,30,"Abilene Christian","Utah Valley","V",NA,NA,FALSE,FALSE,NA,2
2022,1,1,"Abilene Christian","Dixie St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,6,"Abilene Christian","SFA","H",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Abilene Christian","Sam Houston St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,13,"Abilene Christian","Grand Canyon","V",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Abilene Christian","New Mexico St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,20,"Abilene Christian","Seattle U","H",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Abilene Christian","California Baptist","H",NA,NA,FALSE,FALSE,NA,2
2022,1,26,"Abilene Christian","UTRGV","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Abilene Christian","Lamar University","V",NA,NA,FALSE,FALSE,NA,2
2022,2,2,"Abilene Christian","Chicago St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Abilene Christian","UTRGV","H",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Abilene Christian","Tarleton St.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,17,"Abilene Christian","Sam Houston St.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,24,"Abilene Christian","Lamar University","H",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Abilene Christian","SFA","V",NA,NA,FALSE,FALSE,NA,2
2022,3,3,"Abilene Christian","Dixie St.","H",NA,NA,FALSE,FALSE,NA,2
2022,3,5,"Abilene Christian","Tarleton St.","H",NA,NA,FALSE,FALSE,NA,2
2021,11,11,"Air Force","South Dakota","N",53,59,FALSE,FALSE,NA,2
2021,11,13,"Air Force","Tulsa","V",59,58,FALSE,FALSE,NA,2
2021,11,17,"Air Force","Texas Southern","H",61,57,FALSE,FALSE,NA,2
2021,11,20,"Air Force","Holy Cross","N",72,53,FALSE,FALSE,NA,2
2021,11,21,"Air Force","Bethune-Cookman","N",73,65,FALSE,FALSE,NA,2
2021,11,24,"Air Force","Denver","H",66,65,FALSE,FALSE,NA,2
2021,11,27,"Air Force","Idaho St.","H",59,48,FALSE,FALSE,NA,2
2021,12,4,"Air Force","Army West Point","H",NA,NA,FALSE,FALSE,NA,2
2021,12,8,"Air Force","Montana","V",NA,NA,FALSE,FALSE,NA,2
2021,12,19,"Air Force","Arkansas St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,21,"Air Force","Tarleton St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,28,"Air Force","Utah St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,1,"Air Force","Fresno St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,4,"Air Force","Colorado St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Air Force","UNLV","H",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Air Force","Nevada","H",NA,NA,FALSE,FALSE,NA,2
2022,1,18,"Air Force","Boise St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Air Force","Colorado St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,25,"Air Force","San Jose St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,28,"Air Force","Wyoming","H",NA,NA,FALSE,FALSE,NA,2
2022,2,1,"Air Force","Utah St.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Air Force","New Mexico","H",NA,NA,FALSE,FALSE,NA,2
2022,2,8,"Air Force","UNLV","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Air Force","San Diego St.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,15,"Air Force","Boise St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Air Force","Wyoming","V",NA,NA,FALSE,FALSE,NA,2
2022,2,22,"Air Force","Fresno St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Air Force","New Mexico","V",NA,NA,FALSE,FALSE,NA,2
2022,3,1,"Air Force","San Jose St.","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Akron","Ohio St.","V",66,67,FALSE,FALSE,NA,2
2021,11,13,"Akron","Point Park","H",102,46,FALSE,FALSE,NA,1
2021,11,18,"Akron","Wheeling","H",99,38,FALSE,FALSE,NA,1
2021,11,22,"Akron","Fordham","N",43,63,FALSE,FALSE,NA,2
2021,11,23,"Akron","Appalachian St.","N",45,57,FALSE,FALSE,NA,2
2021,11,24,"Akron","Evansville","N",69,60,FALSE,FALSE,NA,2
2021,12,1,"Akron","Marshall","H",NA,NA,FALSE,FALSE,NA,2
2021,12,4,"Akron","Southern U.","H",NA,NA,FALSE,FALSE,NA,2
2021,12,12,"Akron","Florida A&M","H",NA,NA,FALSE,FALSE,NA,2
2021,12,15,"Akron","Wright St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,20,"Akron","Radford","H",NA,NA,FALSE,FALSE,NA,2
2021,12,28,"Akron","Bowling Green","V",NA,NA,FALSE,FALSE,NA,2
2022,1,1,"Akron","Northern Ill.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,4,"Akron","Ohio","H",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Akron","Miami (OH)","V",NA,NA,FALSE,FALSE,NA,2
2022,1,11,"Akron","Ball St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,14,"Akron","Kent St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,18,"Akron","Western Mich.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Akron","Eastern Mich.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,25,"Akron","Central Mich.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,28,"Akron","Toledo","V",NA,NA,FALSE,FALSE,NA,2
2022,2,1,"Akron","Buffalo","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Akron","Miami (OH)","H",NA,NA,FALSE,FALSE,NA,2
2022,2,8,"Akron","Northern Ill.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Akron","Kent St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,15,"Akron","Western Mich.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Akron","Eastern Mich.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,22,"Akron","Bowling Green","H",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Akron","Ohio","V",NA,NA,FALSE,FALSE,NA,2
2022,3,1,"Akron","Ball St.","V",NA,NA,FALSE,FALSE,NA,2
2022,3,4,"Akron","Central Mich.","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alabama","Louisiana Tech","H",93,64,FALSE,FALSE,NA,2
2021,11,12,"Alabama","South Dakota St.","H",104,88,FALSE,FALSE,NA,2
2021,11,16,"Alabama","South Alabama","H",73,68,FALSE,FALSE,NA,2
2021,11,19,"Alabama","Oakland","H",86,59,FALSE,FALSE,NA,2
2021,11,25,"Alabama","Iona","N",68,72,FALSE,FALSE,NA,2
2021,11,26,"Alabama","Drake","N",80,71,FALSE,FALSE,NA,2
2021,11,28,"Alabama","Miami (FL)","N",96,64,FALSE,FALSE,NA,2
2021,12,4,"Alabama","Gonzaga","N",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"Alabama","Houston","H",NA,NA,FALSE,FALSE,NA,2
2021,12,14,"Alabama","Memphis","V",NA,NA,FALSE,FALSE,NA,2
2021,12,18,"Alabama","Jacksonville St.","H",NA,NA,FALSE,FALSE,NA,2
2021,12,20,"Alabama","Colorado St.","N",NA,NA,FALSE,FALSE,NA,2
2021,12,29,"Alabama","Tennessee","H",NA,NA,FALSE,FALSE,NA,2
2022,1,5,"Alabama","Florida","V",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Alabama","Missouri","V",NA,NA,FALSE,FALSE,NA,2
2022,1,11,"Alabama","Auburn","H",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Alabama","Mississippi St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,19,"Alabama","LSU","H",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Alabama","Missouri","H",NA,NA,FALSE,FALSE,NA,2
2022,1,25,"Alabama","Georgia","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Alabama","Baylor","H",NA,NA,FALSE,FALSE,NA,2
2022,2,1,"Alabama","Auburn","V",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Alabama","Kentucky","H",NA,NA,FALSE,FALSE,NA,2
2022,2,9,"Alabama","Ole Miss","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Alabama","Arkansas","H",NA,NA,FALSE,FALSE,NA,2
2022,2,16,"Alabama","Mississippi St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Alabama","Kentucky","V",NA,NA,FALSE,FALSE,NA,2
2022,2,22,"Alabama","Vanderbilt","V",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Alabama","South Carolina","H",NA,NA,FALSE,FALSE,NA,2
2022,3,2,"Alabama","Texas A&M","H",NA,NA,FALSE,FALSE,NA,2
2022,3,5,"Alabama","LSU","V",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alabama A&M","Tennessee St.","H",82,73,FALSE,FALSE,NA,2
2021,11,13,"Alabama A&M","Jacksonville St.","V",47,70,FALSE,FALSE,NA,2
2021,11,16,"Alabama A&M","Cincinnati","V",66,89,FALSE,FALSE,NA,2
2021,11,21,"Alabama A&M","UAB","V",41,86,FALSE,FALSE,NA,2
2021,11,24,"Alabama A&M","Western Ky.","V",62,88,FALSE,FALSE,NA,2
2021,12,8,"Alabama A&M","North Ala.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"Alabama A&M","Samford","V",NA,NA,FALSE,FALSE,NA,2
2021,12,14,"Alabama A&M","Troy","V",NA,NA,FALSE,FALSE,NA,2
2021,12,18,"Alabama A&M","Indiana St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,23,"Alabama A&M","Georgia Tech","V",NA,NA,FALSE,FALSE,NA,2
2021,12,30,"Alabama A&M","Lipscomb","V",NA,NA,FALSE,FALSE,NA,2
2022,1,3,"Alabama A&M","Ark.-Pine Bluff","V",NA,NA,FALSE,FALSE,NA,2
2022,1,5,"Alabama A&M","Mississippi Val.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Alabama A&M","Alcorn","H",NA,NA,FALSE,FALSE,NA,2
2022,1,10,"Alabama A&M","Jackson St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Alabama A&M","Alabama St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Alabama A&M","Texas Southern","V",NA,NA,FALSE,FALSE,NA,2
2022,1,24,"Alabama A&M","Prairie View","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Alabama A&M","Florida A&M","H",NA,NA,FALSE,FALSE,NA,2
2022,1,31,"Alabama A&M","Bethune-Cookman","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Alabama A&M","Southern U.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,7,"Alabama A&M","Grambling","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Alabama A&M","Mississippi Val.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,14,"Alabama A&M","Ark.-Pine Bluff","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Alabama A&M","Bethune-Cookman","V",NA,NA,FALSE,FALSE,NA,2
2022,2,21,"Alabama A&M","Florida A&M","V",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Alabama A&M","Alabama St.","H",NA,NA,FALSE,FALSE,NA,2
2022,3,3,"Alabama A&M","Grambling","H",NA,NA,FALSE,FALSE,NA,2
2022,3,5,"Alabama A&M","Southern U.","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alabama St.","Western Ky.","V",74,79,FALSE,FALSE,NA,2
2021,11,10,"Alabama St.","Vanderbilt","V",72,91,FALSE,FALSE,NA,2
2021,11,13,"Alabama St.","Missouri St.","V",60,78,FALSE,FALSE,NA,2
2021,11,16,"Alabama St.","Iowa St.","V",60,68,FALSE,FALSE,NA,2
2021,11,18,"Alabama St.","Iowa","V",82,108,FALSE,FALSE,NA,2
2021,11,20,"Alabama St.","N.C. Central","H",80,74,FALSE,FALSE,NA,2
2021,11,22,"Alabama St.","Tuskegee","H",91,65,FALSE,FALSE,NA,1
2021,11,28,"Alabama St.","North Ala.","H",69,81,FALSE,FALSE,NA,2
2021,12,1,"Alabama St.","Dayton","V",NA,NA,FALSE,FALSE,NA,2
2021,12,8,"Alabama St.","Samford","H",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"Alabama St.","Pepperdine","V",NA,NA,FALSE,FALSE,NA,2
2021,12,15,"Alabama St.","UCLA","V",NA,NA,FALSE,FALSE,NA,2
2021,12,21,"Alabama St.","Memphis","V",NA,NA,FALSE,FALSE,NA,2
2021,12,28,"Alabama St.","Texas Tech","V",NA,NA,FALSE,FALSE,NA,2
2022,1,3,"Alabama St.","Mississippi Val.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,5,"Alabama St.","Ark.-Pine Bluff","V",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Alabama St.","Jackson St.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,10,"Alabama St.","Alcorn","H",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Alabama St.","Alabama A&M","H",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Alabama St.","Prairie View","V",NA,NA,FALSE,FALSE,NA,2
2022,1,24,"Alabama St.","Texas Southern","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Alabama St.","Bethune-Cookman","N",NA,NA,FALSE,FALSE,NA,2
2022,1,31,"Alabama St.","Florida A&M","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Alabama St.","Grambling","V",NA,NA,FALSE,FALSE,NA,2
2022,2,7,"Alabama St.","Southern U.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Alabama St.","Ark.-Pine Bluff","H",NA,NA,FALSE,FALSE,NA,2
2022,2,14,"Alabama St.","Mississippi Val.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Alabama St.","Florida A&M","V",NA,NA,FALSE,FALSE,NA,2
2022,2,21,"Alabama St.","Bethune-Cookman","V",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Alabama St.","Alabama A&M","V",NA,NA,FALSE,FALSE,NA,2
2022,3,3,"Alabama St.","Southern U.","H",NA,NA,FALSE,FALSE,NA,2
2022,3,5,"Alabama St.","Grambling","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Albany (NY)","Towson","H",56,77,FALSE,FALSE,NA,2
2021,11,13,"Albany (NY)","La Salle","V",64,67,FALSE,FALSE,NA,2
2021,11,17,"Albany (NY)","Harvard","H",53,60,FALSE,FALSE,NA,2
2021,11,20,"Albany (NY)","Eastern Ky.","V",64,77,FALSE,FALSE,NA,2
2021,11,22,"Albany (NY)","Kentucky","V",61,86,FALSE,FALSE,NA,2
2021,11,24,"Albany (NY)","Eastern Ill.","N",64,62,FALSE,FALSE,NA,2
2021,12,1,"Albany (NY)","Kansas St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,7,"Albany (NY)","Yale","V",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"Albany (NY)","Columbia","H",NA,NA,FALSE,FALSE,NA,2
2021,12,13,"Albany (NY)","Boston College","V",NA,NA,FALSE,FALSE,NA,2
2021,12,18,"Albany (NY)","Niagara","N",NA,NA,FALSE,FALSE,NA,2
2021,12,21,"Albany (NY)","Lehigh","V",NA,NA,FALSE,FALSE,NA,2
2021,12,29,"Albany (NY)","Bucknell","H",NA,NA,FALSE,FALSE,NA,2
2022,1,2,"Albany (NY)","Vermont","V",NA,NA,FALSE,FALSE,NA,2
2022,1,6,"Albany (NY)","Binghamton","H",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Albany (NY)","New Hampshire","V",NA,NA,FALSE,FALSE,NA,2
2022,1,12,"Albany (NY)","UMass Lowell","H",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Albany (NY)","NJIT","H",NA,NA,FALSE,FALSE,NA,2
2022,1,19,"Albany (NY)","UMBC","V",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Albany (NY)","Stony Brook","H",NA,NA,FALSE,FALSE,NA,2
2022,1,26,"Albany (NY)","UMass Lowell","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Albany (NY)","NJIT","V",NA,NA,FALSE,FALSE,NA,2
2022,2,2,"Albany (NY)","UMBC","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Albany (NY)","Hartford","V",NA,NA,FALSE,FALSE,NA,2
2022,2,9,"Albany (NY)","Maine","H",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Albany (NY)","Vermont","H",NA,NA,FALSE,FALSE,NA,2
2022,2,16,"Albany (NY)","Binghamton","V",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Albany (NY)","New Hampshire","H",NA,NA,FALSE,FALSE,NA,2
2022,2,23,"Albany (NY)","Maine","V",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Albany (NY)","Stony Brook","V",NA,NA,FALSE,FALSE,NA,2
2022,3,1,"Albany (NY)","Hartford","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Alcorn","Washington St.","V",67,85,FALSE,FALSE,NA,2
2021,11,10,"Alcorn","Seattle U","V",66,69,FALSE,FALSE,NA,2
2021,11,13,"Alcorn","Portland","V",58,62,FALSE,FALSE,NA,2
2021,11,15,"Alcorn","Gonzaga","V",57,84,FALSE,FALSE,NA,2
2021,11,26,"Alcorn","Southern Ill.","V",59,62,FALSE,FALSE,NA,2
2021,11,28,"Alcorn","Milwaukee","V",61,57,FALSE,FALSE,NA,2
2021,12,4,"Alcorn","Tulane","V",NA,NA,FALSE,FALSE,NA,2
2021,12,6,"Alcorn","Houston","V",NA,NA,FALSE,FALSE,NA,2
2021,12,14,"Alcorn","Wichita St.","V",NA,NA,FALSE,FALSE,NA,2
2021,12,16,"Alcorn","Tulsa","V",NA,NA,FALSE,FALSE,NA,2
2021,12,20,"Alcorn","Baylor","V",NA,NA,FALSE,FALSE,NA,2
2021,12,22,"Alcorn","Oklahoma","V",NA,NA,FALSE,FALSE,NA,2
2021,12,29,"Alcorn","Minnesota","V",NA,NA,FALSE,FALSE,NA,2
2022,1,3,"Alcorn","Jackson St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,8,"Alcorn","Alabama A&M","V",NA,NA,FALSE,FALSE,NA,2
2022,1,10,"Alcorn","Alabama St.","V",NA,NA,FALSE,FALSE,NA,2
2022,1,15,"Alcorn","Texas Southern","H",NA,NA,FALSE,FALSE,NA,2
2022,1,17,"Alcorn","Prairie View","H",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"Alcorn","Florida A&M","V",NA,NA,FALSE,FALSE,NA,2
2022,1,24,"Alcorn","Bethune-Cookman","V",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"Alcorn","Southern U.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,31,"Alcorn","Grambling","H",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"Alcorn","Ark.-Pine Bluff","V",NA,NA,FALSE,FALSE,NA,2
2022,2,7,"Alcorn","Mississippi Val.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"Alcorn","Bethune-Cookman","H",NA,NA,FALSE,FALSE,NA,2
2022,2,14,"Alcorn","Florida A&M","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"Alcorn","Jackson St.","H",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"Alcorn","Prairie View","V",NA,NA,FALSE,FALSE,NA,2
2022,2,28,"Alcorn","Texas Southern","V",NA,NA,FALSE,FALSE,NA,2
2022,3,3,"Alcorn","Mississippi Val.","H",NA,NA,FALSE,FALSE,NA,2
2022,3,5,"Alcorn","Ark.-Pine Bluff","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"American","Marist","H",77,73,FALSE,FALSE,NA,2
2021,11,12,"American","William & Mary","V",74,62,FALSE,FALSE,NA,2
2021,11,16,"American","Georgetown","V",57,79,FALSE,FALSE,NA,2
2021,11,19,"American","Longwood","V",42,82,FALSE,FALSE,NA,2
2021,11,20,"American","Western Caro.","N",79,80,FALSE,FALSE,NA,2
2021,11,23,"American","UMBC","V",67,98,FALSE,FALSE,NA,2
2021,11,28,"American","Duquesne","V",79,88,FALSE,FALSE,NA,2
2021,12,1,"American","Stony Brook","V",NA,NA,FALSE,FALSE,NA,2
2021,12,4,"American","Howard","V",NA,NA,FALSE,FALSE,NA,2
2021,12,8,"American","Saint Francis (PA)","H",NA,NA,FALSE,FALSE,NA,2
2021,12,11,"American","Mount St. Mary's","V",NA,NA,FALSE,FALSE,NA,2
2021,12,21,"American","George Mason","V",NA,NA,FALSE,FALSE,NA,2
2021,12,28,"American","Siena","H",NA,NA,FALSE,FALSE,NA,2
2022,1,1,"American","Lehigh","H",NA,NA,FALSE,FALSE,NA,2
2022,1,4,"American","Lafayette","H",NA,NA,FALSE,FALSE,NA,2
2022,1,7,"American","Colgate","V",NA,NA,FALSE,FALSE,NA,2
2022,1,10,"American","Boston U.","H",NA,NA,FALSE,FALSE,NA,2
2022,1,13,"American","Holy Cross","V",NA,NA,FALSE,FALSE,NA,2
2022,1,16,"American","Bucknell","H",NA,NA,FALSE,FALSE,NA,2
2022,1,19,"American","Army West Point","V",NA,NA,FALSE,FALSE,NA,2
2022,1,22,"American","Loyola Maryland","V",NA,NA,FALSE,FALSE,NA,2
2022,1,26,"American","Holy Cross","H",NA,NA,FALSE,FALSE,NA,2
2022,1,29,"American","Navy","V",NA,NA,FALSE,FALSE,NA,2
2022,2,2,"American","Lafayette","V",NA,NA,FALSE,FALSE,NA,2
2022,2,5,"American","Colgate","H",NA,NA,FALSE,FALSE,NA,2
2022,2,9,"American","Bucknell","V",NA,NA,FALSE,FALSE,NA,2
2022,2,12,"American","Boston U.","V",NA,NA,FALSE,FALSE,NA,2
2022,2,16,"American","Navy","H",NA,NA,FALSE,FALSE,NA,2
2022,2,19,"American","Army West Point","H",NA,NA,FALSE,FALSE,NA,2
2022,2,23,"American","Lehigh","V",NA,NA,FALSE,FALSE,NA,2
2022,2,26,"American","Loyola Maryland","H",NA,NA,FALSE,FALSE,NA,2
2021,11,9,"Appalachian St.","Iona","V",53,65,FALSE,FALSE,NA,2
2021,11,12,"Appalachian St.","ETSU","H",69,67,FALSE,FALSE,NA,2
2021,11,15,"Appalachian St.","William Peace","H",98,49,FALSE,FALSE,NA,1
2021,11,18,"Appalachian St.","Charlotte","H",66,67,FALSE,FALSE,NA,2
2021,11,22,"Appalachian St.","Delaware","N",68,75,FALSE,FALSE,NA,2
2021,11,23,"Appalachian St.","Akron","N",57,45,FALSE,FALSE,NA,2
2021,11,24,"Appalachian St.","Vermont","N",63,65,FALSE,FALSE,NA,2
2021,11,29,"Appalachian St.","Hartford","H",69,59,FALSE,FALSE,NA,2
2021,12,1,"Appalachian St.","Boyce","H",NA,NA,FALSE,FALSE,NA,1
2021,12,10,"Appalachian St.","Furman","V",NA,NA,FALSE,FALSE,NA,2
2021,12,13,"Appalachian St.","Erskine","H",NA,NA,FALSE,FALSE,NA,1
2021,12,16,"Appalachian St.","Duke","V",NA,NA,FALSE,FALSE,NA,2
2021,12,21,"Appalachian St.","North Carolina","V",NA,NA,FALSE,FALSE,NA,2
